법정동,행정기관코드,법정동코드
월산리,4615036000,4615036027
대곡리,4615036000,4615036028
우산리,4615036000,4615036029
덕산리,4615036000,4615036030
봉산리,4615036000,4615036031
이읍리,4615036000,4615036032
장안리,4615036000,4615036033
구룡리,4615036000,4615036034
대흥리,4615036000,4615036035
외서면,4615037000,4615037000
신덕리,4615037000,4615037021
쌍율리,4615037000,4615037022
금성리,4615037000,4615037023
월암리,4615037000,4615037024
도신리,4615037000,4615037025
반용리,4615037000,4615037026
화전리,4615037000,4615037027
장산리,4615037000,4615037028
낙안면,4615038000,4615038000
동내리,4615038000,4615038021
남내리,4615038000,4615038022
서내리,4615038000,4615038023
성북리,4615038000,4615038024
상송리,4615038000,4615038025
하송리,4615038000,4615038026
검암리,4615038000,4615038027
옥산리,4615038000,4615038028
평촌리,4615038000,4615038029
교촌리,4615038000,4615038030
신기리,4615038000,4615038031
이곡리,4615038000,4615038032
용능리,4615038000,4615038033
내운리,4615038000,4615038034
창녕리,4615038000,4615038035
금산리,4615038000,4615038036
평사리,4615038000,4615038037
목촌리,4615038000,4615038038
석흥리,4615038000,4615038039
별량면,4615039000,4615039000
봉림리,4615039000,4615039021
운천리,4615039000,4615039022
송학리,4615039000,4615039023
덕정리,4615039000,4615039024
우산리,4615039000,4615039025
쌍림리,4615039000,4615039026
학산리,4615039000,4615039027
대곡리,4615039000,4615039028
무풍리,4615039000,4615039029
마산리,4615039000,4615039030
동송리,4615039000,4615039031
원창리,4615039000,4615039032
두고리,4615039000,4615039033
구룡리,4615039000,4615039034
송기리,4615039000,4615039035
죽산리,4615039000,4615039036
금치리,4615039000,4615039037
대룡리,4615039000,4615039038
상사면,4615040000,4615040000
흘산리,4615040000,4615040021
응령리,4615040000,4615040022
용계리,4615040000,4615040023
도월리,4615040000,4615040024
봉래리,4615040000,4615040025
쌍지리,4615040000,4615040026
초곡리,4615040000,4615040027
용암리,4615040000,4615040028
비촌리,4615040000,4615040029
오곡리,4615040000,4615040030
마륜리,4615040000,4615040031
삼거동,4615051500,4615010100
와룡동,4615051500,4615010200
영동,4615051500,4615010300
옥천동,4615051500,4615010400
행동,4615051500,4615010500
금곡동,4615051500,4615010600
매곡동,4615054000,4615010700
석현동,4615055000,4615010800
가곡동,4615055000,4615010900
용당동,4615055000,4615011000
조곡동,4615056000,4615011100
생목동,4615057000,4615011200
덕암동,4615057000,4615011300
연향동,4615057000,4615011400
풍덕동,4615058000,4615011500
남정동,4615059000,4615011600
인제동,4615059000,4615011700
저전동,4615060000,4615011800
장천동,4615061000,4615011900
남내동,4615062000,4615012000
중앙동,4615062000,4615012100
동외동,4615062000,4615012200
교량동,4615063500,4615012300
대룡동,4615063500,4615012400
홍내동,4615063500,4615012500
오천동,4615063500,4615012600
덕월동,4615063500,4615012700
야흥동,4615063500,4615012800
인월동,4615063500,4615012900
안풍동,4615063500,4615013000
대대동,4615063500,4615013100
왕지동,4615066100,4615013200
조례동,4615066100,4615013300
조례동,4615066500,4615013300
나주시,4617000000,4617000000
남평읍,4617025000,4617025000
남평리,4617025000,4617025021
대교리,4617025000,4617025022
동사리,4617025000,4617025023
교촌리,4617025000,4617025024
교원리,4617025000,4617025025
서산리,4617025000,4617025026
오계리,4617025000,4617025027
상곡리,4617025000,4617025028
우산리,4617025000,4617025029
남석리,4617025000,4617025030
풍림리,4617025000,4617025031
노동리,4617025000,4617025032
광촌리,4617025000,4617025033
수원리,4617025000,4617025034
광이리,4617025000,4617025035
평산리,4617025000,4617025036
세지면,4617031000,4617031000
오봉리,4617031000,4617031021
대산리,4617031000,4617031022
내정리,4617031000,4617031023
동곡리,4617031000,4617031024
죽동리,4617031000,4617031025
송제리,4617031000,4617031026
교산리,4617031000,4617031027
벽산리,4617031000,4617031028
성산리,4617031000,4617031029
왕곡면,4617032000,4617032000
덕산리,4617032000,4617032021
본양리,4617032000,4617032022
옥곡리,4617032000,4617032023
송죽리,4617032000,4617032024
신포리,4617032000,4617032025
월천리,4617032000,4617032026
화정리,4617032000,4617032027
행전리,4617032000,4617032028
신원리,4617032000,4617032029
신가리,4617032000,4617032030
양산리,4617032000,4617032031
장산리,4617032000,4617032032
반남면,4617033000,4617033000
흥덕리,4617033000,4617033021
석천리,4617033000,4617033022
덕산리,4617033000,4617033024
신촌리,4617033000,4617033025
대안리,4617033000,4617033026
청송리,4617033000,4617033027
성계리,4617033000,4617033028
공산면,4617034000,4617034000
금곡리,4617034000,4617034021
남창리,4617034000,4617034022
백사리,4617034000,4617034023
신곡리,4617034000,4617034024
중포리,4617034000,4617034025
가송리,4617034000,4617034026
동촌리,4617034000,4617034027
화성리,4617034000,4617034028
상방리,4617034000,4617034029
복용리,4617034000,4617034030
동강면,4617035000,4617035000
인동리,4617035000,4617035021
월양리,4617035000,4617035022
진천리,4617035000,4617035023
대전리,4617035000,4617035024
장동리,4617035000,4617035025
옥정리,4617035000,4617035026
곡천리,4617035000,4617035027
대지리,4617035000,4617035028
월송리,4617035000,4617035029
양지리,4617035000,4617035030
운산리,4617035000,4617035031
다시면,4617036000,4617036000
영동리,4617036000,4617036021
월태리,4617036000,4617036022
가운리,4617036000,4617036023
복암리,4617036000,4617036025
가흥리,4617036000,4617036026
신석리,4617036000,4617036027
죽산리,4617036000,4617036028
문동리,4617036000,4617036029
동당리,4617036000,4617036030
송촌리,4617036000,4617036031
동곡리,4617036000,4617036032
청정리,4617036000,4617036033
운봉리,4617036000,4617036034
신광리,4617036000,4617036035
회진리,4617036000,4617036036
문평면,4617037000,4617037000
